#10 32 260.673428
#14 32 255.488511
#18 32 260.968335
#22 32 261.278351
#26 32 250.189155
#10 64 541.830508
#14 64 506.345382
#18 64 526.658487
#22 64 516.075622
#26 64 507.976424
#10 128 1070.451613
#14 128 973.623463
#18 128 1037.392354
#22 128 1025.013861
#26 128 1049.072165
#10 256 2064.400400
#14 256 1982.869258
#18 256 2004.383349
#22 256 1951.074496
#26 256 2091.033429
#10 512 4068.081792
#14 512 3766.989170
#18 512 4195.801015
#22 512 4182.709677
#26 512 4089.498413
#10 1024 7851.633617
#14 1024 8298.816449
#18 1024 8590.575569
#22 1024 8470.409887
#26 1024 8374.228514

10	32	282.876
10	41.92	361.051
10	51.84	439.173
10	61.76	517.242
10	71.68	595.258
10	81.6	673.221
10	91.52	751.131
10	101.44	828.988
10	111.36	906.792
10	121.28	984.542
10	131.2	1062.24
10	141.12	1139.88
10	151.04	1217.48
10	160.96	1295.01
10	170.88	1372.5
10	180.8	1449.93
10	190.72	1527.31
10	200.64	1604.64
10	210.56	1681.91
10	220.48	1759.13
10	230.4	1836.3
10	240.32	1913.41
10	250.24	1990.47
10	260.16	2067.48
10	270.08	2144.43
10	280	2221.33
10	289.92	2298.18
10	299.84	2374.98
10	309.76	2451.72
10	319.68	2528.41
10	329.6	2605.04
10	339.52	2681.63
10	349.44	2758.16
10	359.36	2834.63
10	369.28	2911.06
10	379.2	2987.43
10	389.12	3063.74
10	399.04	3140.01
10	408.96	3216.22
10	418.88	3292.38
10	428.8	3368.48
10	438.72	3444.53
10	448.64	3520.53
10	458.56	3596.48
10	468.48	3672.37
10	478.4	3748.21
10	488.32	3824
10	498.24	3899.73
10	508.16	3975.41
10	518.08	4051.04
10	528	4126.61
10	537.92	4202.14
10	547.84	4277.6
10	557.76	4353.02
10	567.68	4428.38
10	577.6	4503.69
10	587.52	4578.95
10	597.44	4654.15
10	607.36	4729.3
10	617.28	4804.39
10	627.2	4879.44
10	637.12	4954.43
10	647.04	5029.37
10	656.96	5104.25
10	666.88	5179.08
10	676.8	5253.86
10	686.72	5328.58
10	696.64	5403.26
10	706.56	5477.88
10	716.48	5552.44
10	726.4	5626.95
10	736.32	5701.41
10	746.24	5775.82
10	756.16	5850.17
10	766.08	5924.47
10	776	5998.72
10	785.92	6072.92
10	795.84	6147.06
10	805.76	6221.14
10	815.68	6295.18
10	825.6	6369.16
10	835.52	6443.09
10	845.44	6516.97
10	855.36	6590.79
10	865.28	6664.56
10	875.2	6738.27
10	885.12	6811.94
10	895.04	6885.55
10	904.96	6959.11
10	914.88	7032.61
10	924.8	7106.06
10	934.72	7179.46
10	944.64	7252.8
10	954.56	7326.1
10	964.48	7399.33
10	974.4	7472.52
10	984.32	7545.65
10	994.24	7618.73
10	1004.16	7691.76
10	1014.08	7764.73
10	1024	7837.65

10.16	32	282.829
10.16	41.92	360.77
10.16	51.84	438.668
10.16	61.76	516.522
10.16	71.68	594.334
10.16	81.6	672.101
10.16	91.52	749.826
10.16	101.44	827.507
10.16	111.36	905.145
10.16	121.28	982.739
10.16	131.2	1060.29
10.16	141.12	1137.8
10.16	151.04	1215.26
10.16	160.96	1292.68
10.16	170.88	1370.06
10.16	180.8	1447.4
10.16	190.72	1524.69
10.16	200.64	1601.94
10.16	210.56	1679.14
10.16	220.48	1756.3
10.16	230.4	1833.42
10.16	240.32	1910.49
10.16	250.24	1987.53
10.16	260.16	2064.51
10.16	270.08	2141.46
10.16	280	2218.36
10.16	289.92	2295.22
10.16	299.84	2372.03
10.16	309.76	2448.8
10.16	319.68	2525.53
10.16	329.6	2602.22
10.16	339.52	2678.86
10.16	349.44	2755.46
10.16	359.36	2832.01
10.16	369.28	2908.52
10.16	379.2	2984.99
10.16	389.12	3061.42
10.16	399.04	3137.8
10.16	408.96	3214.14
10.16	418.88	3290.43
10.16	428.8	3366.68
10.16	438.72	3442.89
10.16	448.64	3519.06
10.16	458.56	3595.18
10.16	468.48	3671.26
10.16	478.4	3747.29
10.16	488.32	3823.28
10.16	498.24	3899.23
10.16	508.16	3975.14
10.16	518.08	4051
10.16	528	4126.82
10.16	537.92	4202.59
10.16	547.84	4278.32
10.16	557.76	4354.01
10.16	567.68	4429.66
10.16	577.6	4505.26
10.16	587.52	4580.82
10.16	597.44	4656.33
10.16	607.36	4731.81
10.16	617.28	4807.23
10.16	627.2	4882.62
10.16	637.12	4957.96
10.16	647.04	5033.26
10.16	656.96	5108.52
10.16	666.88	5183.73
10.16	676.8	5258.9
10.16	686.72	5334.02
10.16	696.64	5409.1
10.16	706.56	5484.14
10.16	716.48	5559.14
10.16	726.4	5634.09
10.16	736.32	5709
10.16	746.24	5783.86
10.16	756.16	5858.69
10.16	766.08	5933.47
10.16	776	6008.2
10.16	785.92	6082.89
10.16	795.84	6157.54
10.16	805.76	6232.15
10.16	815.68	6306.71
10.16	825.6	6381.23
10.16	835.52	6455.7
10.16	845.44	6530.14
10.16	855.36	6604.53
10.16	865.28	6678.87
10.16	875.2	6753.17
10.16	885.12	6827.43
10.16	895.04	6901.65
10.16	904.96	6975.82
10.16	914.88	7049.95
10.16	924.8	7124.04
10.16	934.72	7198.08
10.16	944.64	7272.08
10.16	954.56	7346.03
10.16	964.48	7419.95
10.16	974.4	7493.81
10.16	984.32	7567.64
10.16	994.24	7641.42
10.16	1004.16	7715.16
10.16	1014.08	7788.86
10.16	1024	7862.51
10.32	32	282.776
10.32	41.92	360.488
10.32	51.84	438.167
10.32	61.76	515.812
10.32	71.68	593.424
10.32	81.6	671.001
10.32	91.52	748.545
10.32	101.44	826.055
10.32	111.36	903.531
10.32	121.28	980.974
10.32	131.2	1058.38
10.32	141.12	1135.76
10.32	151.04	1213.1
10.32	160.96	1290.41
10.32	170.88	1367.68
10.32	180.8	1444.92
10.32	190.72	1522.13
10.32	200.64	1599.3
10.32	210.56	1676.44
10.32	220.48	1753.54
10.32	230.4	1830.61
10.32	240.32	1907.65
10.32	250.24	1984.66
10.32	260.16	2061.63
10.32	270.08	2138.56
10.32	280	2215.46
10.32	289.92	2292.33
10.32	299.84	2369.17
10.32	309.76	2445.97
10.32	319.68	2522.74
10.32	329.6	2599.47
10.32	339.52	2676.17
10.32	349.44	2752.84
10.32	359.36	2829.47
10.32	369.28	2906.07
10.32	379.2	2982.63
10.32	389.12	3059.16
10.32	399.04	3135.66
10.32	408.96	3212.12
10.32	418.88	3288.55
10.32	428.8	3364.95
10.32	438.72	3441.31
10.32	448.64	3517.64
10.32	458.56	3593.93
10.32	468.48	3670.2
10.32	478.4	3746.42
10.32	488.32	3822.62
10.32	498.24	3898.78
10.32	508.16	3974.9
10.32	518.08	4050.99
10.32	528	4127.05
10.32	537.92	4203.08
10.32	547.84	4279.07
10.32	557.76	4355.03
10.32	567.68	4430.95
10.32	577.6	4506.84
10.32	587.52	4582.7
10.32	597.44	4658.52
10.32	607.36	4734.31
10.32	617.28	4810.06
10.32	627.2	4885.78
10.32	637.12	4961.47
10.32	647.04	5037.12
10.32	656.96	5112.74
10.32	666.88	5188.33
10.32	676.8	5263.88
10.32	686.72	5339.4
10.32	696.64	5414.88
10.32	706.56	5490.33
10.32	716.48	5565.75
10.32	726.4	5641.13
10.32	736.32	5716.48
10.32	746.24	5791.8
10.32	756.16	5867.08
10.32	766.08	5942.33
10.32	776	6017.54
10.32	785.92	6092.72
10.32	795.84	6167.87
10.32	805.76	6242.98
10.32	815.68	6318.06
10.32	825.6	6393.11
10.32	835.52	6468.12
10.32	845.44	6543.1
10.32	855.36	6618.04
10.32	865.28	6692.96
10.32	875.2	6767.83
10.32	885.12	6842.68
10.32	895.04	6917.49
10.32	904.96	6992.26
10.32	914.88	7067
10.32	924.8	7141.71
10.32	934.72	7216.39
10.32	944.64	7291.03
10.32	954.56	7365.63
10.32	964.48	7440.21
10.32	974.4	7514.75
10.32	984.32	7589.25
10.32	994.24	7663.72
10.32	1004.16	7738.16
10.32	1014.08	7812.57
10.32	1024	7886.94
10.48	32	282.715
10.48	41.92	360.205
10.48	51.84	437.671
10.48	61.76	515.112
10.48	71.68	592.529
10.48	81.6	669.921
10.48	91.52	747.289
10.48	101.44	824.633
10.48	111.36	901.952
10.48	121.28	979.247
10.48	131.2	1056.52
10.48	141.12	1133.76
10.48	151.04	1210.98
10.48	160.96	1288.18
10.48	170.88	1365.35
10.48	180.8	1442.5
10.48	190.72	1519.63
10.48	200.64	1596.73
10.48	210.56	1673.8
10.48	220.48	1750.85
10.48	230.4	1827.88
10.48	240.32	1904.88
10.48	250.24	1981.86
10.48	260.16	2058.81
10.48	270.08	2135.74
10.48	280	2212.64
10.48	289.92	2289.52
10.48	299.84	2366.38
10.48	309.76	2443.21
10.48	319.68	2520.02
10.48	329.6	2596.8
10.48	339.52	2673.56
10.48	349.44	2750.29
10.48	359.36	2827
10.48	369.28	2903.69
10.48	379.2	2980.35
10.48	389.12	3056.98
10.48	399.04	3133.59
10.48	408.96	3210.18
10.48	418.88	3286.74
10.48	428.8	3363.28
10.48	438.72	3439.8
10.48	448.64	3516.29
10.48	458.56	3592.75
10.48	468.48	3669.19
10.48	478.4	3745.61
10.48	488.32	3822
10.48	498.24	3898.37
10.48	508.16	3974.71
10.48	518.08	4051.03
10.48	528	4127.32
10.48	537.92	4203.59
10.48	547.84	4279.84
10.48	557.76	4356.06
10.48	567.68	4432.26
10.48	577.6	4508.43
10.48	587.52	4584.58
10.48	597.44	4660.7
10.48	607.36	4736.8
10.48	617.28	4812.87
10.48	627.2	4888.92
10.48	637.12	4964.95
10.48	647.04	5040.95
10.48	656.96	5116.93
10.48	666.88	5192.88
10.48	676.8	5268.81
10.48	686.72	5344.71
10.48	696.64	5420.59
10.48	706.56	5496.45
10.48	716.48	5572.28
10.48	726.4	5648.09
10.48	736.32	5723.87
10.48	746.24	5799.62
10.48	756.16	5875.36
10.48	766.08	5951.07
10.48	776	6026.75
10.48	785.92	6102.41
10.48	795.84	6178.05
10.48	805.76	6253.66
10.48	815.68	6329.24
10.48	825.6	6404.81
10.48	835.52	6480.34
10.48	845.44	6555.86
10.48	855.36	6631.35
10.48	865.28	6706.81
10.48	875.2	6782.25
10.48	885.12	6857.67
10.48	895.04	6933.06
10.48	904.96	7008.43
10.48	914.88	7083.77
10.48	924.8	7159.09
10.48	934.72	7234.38
10.48	944.64	7309.65
10.48	954.56	7384.89
10.48	964.48	7460.12
10.48	974.4	7535.31
10.48	984.32	7610.48
10.48	994.24	7685.63
10.48	1004.16	7760.75
10.48	1014.08	7835.85
10.48	1024	7910.93
10.64	32	282.647
10.64	41.92	359.921
10.64	51.84	437.179
10.64	61.76	514.421
10.64	71.68	591.649
10.64	81.6	668.861
10.64	91.52	746.058
10.64	101.44	823.24
10.64	111.36	900.406
10.64	121.28	977.557
10.64	131.2	1054.69
10.64	141.12	1131.81
10.64	151.04	1208.92
10.64	160.96	1286.01
10.64	170.88	1363.08
10.64	180.8	1440.14
10.64	190.72	1517.19
10.64	200.64	1594.22
10.64	210.56	1671.23
10.64	220.48	1748.23
10.64	230.4	1825.21
10.64	240.32	1902.18
10.64	250.24	1979.14
10.64	260.16	2056.07
10.64	270.08	2133
10.64	280	2209.9
10.64	289.92	2286.8
10.64	299.84	2363.67
10.64	309.76	2440.53
10.64	319.68	2517.38
10.64	329.6	2594.21
10.64	339.52	2671.03
10.64	349.44	2747.83
10.64	359.36	2824.61
10.64	369.28	2901.38
10.64	379.2	2978.14
10.64	389.12	3054.88
10.64	399.04	3131.6
10.64	408.96	3208.31
10.64	418.88	3285
10.64	428.8	3361.68
10.64	438.72	3438.34
10.64	448.64	3514.99
10.64	458.56	3591.63
10.64	468.48	3668.24
10.64	478.4	3744.85
10.64	488.32	3821.43
10.64	498.24	3898
10.64	508.16	3974.56
10.64	518.08	4051.1
10.64	528	4127.63
10.64	537.92	4204.14
10.64	547.84	4280.63
10.64	557.76	4357.11
10.64	567.68	4433.58
10.64	577.6	4510.03
10.64	587.52	4586.46
10.64	597.44	4662.88
10.64	607.36	4739.29
10.64	617.28	4815.68
10.64	627.2	4892.05
10.64	637.12	4968.41
10.64	647.04	5044.75
10.64	656.96	5121.08
10.64	666.88	5197.39
10.64	676.8	5273.69
10.64	686.72	5349.97
10.64	696.64	5426.24
10.64	706.56	5502.49
10.64	716.48	5578.72
10.64	726.4	5654.94
10.64	736.32	5731.15
10.64	746.24	5807.34
10.64	756.16	5883.52
10.64	766.08	5959.68
10.64	776	6035.82
10.64	785.92	6111.95
10.64	795.84	6188.06
10.64	805.76	6264.16
10.64	815.68	6340.25
10.64	825.6	6416.32
10.64	835.52	6492.37
10.64	845.44	6568.41
10.64	855.36	6644.43
10.64	865.28	6720.44
10.64	875.2	6796.43
10.64	885.12	6872.41
10.64	895.04	6948.37
10.64	904.96	7024.31
10.64	914.88	7100.25
10.64	924.8	7176.16
10.64	934.72	7252.06
10.64	944.64	7327.95
10.64	954.56	7403.82
10.64	964.48	7479.67
10.64	974.4	7555.51
10.64	984.32	7631.34
10.64	994.24	7707.15
10.64	1004.16	7782.94
10.64	1014.08	7858.72
10.64	1024	7934.48
10.8	32	282.573
10.8	41.92	359.635
10.8	51.84	436.691
10.8	61.76	513.741
10.8	71.68	590.784
10.8	81.6	667.821
10.8	91.52	744.852
10.8	101.44	821.876
10.8	111.36	898.894
10.8	121.28	975.906
10.8	131.2	1052.91
10.8	141.12	1129.91
10.8	151.04	1206.9
10.8	160.96	1283.89
10.8	170.88	1360.87
10.8	180.8	1437.84
10.8	190.72	1514.81
10.8	200.64	1591.77
10.8	210.56	1668.73
10.8	220.48	1745.68
10.8	230.4	1822.62
10.8	240.32	1899.56
10.8	250.24	1976.49
10.8	260.16	2053.41
10.8	270.08	2130.33
10.8	280	2207.24
10.8	289.92	2284.14
10.8	299.84	2361.04
10.8	309.76	2437.93
10.8	319.68	2514.82
10.8	329.6	2591.7
10.8	339.52	2668.57
10.8	349.44	2745.44
10.8	359.36	2822.3
10.8	369.28	2899.15
10.8	379.2	2976
10.8	389.12	3052.84
10.8	399.04	3129.68
10.8	408.96	3206.51
10.8	418.88	3283.33
10.8	428.8	3360.15
10.8	438.72	3436.96
10.8	448.64	3513.76
10.8	458.56	3590.56
10.8	468.48	3667.35
10.8	478.4	3744.14
10.8	488.32	3820.91
10.8	498.24	3897.69
10.8	508.16	3974.45
10.8	518.08	4051.21
10.8	528	4127.97
10.8	537.92	4204.71
10.8	547.84	4281.45
10.8	557.76	4358.19
10.8	567.68	4434.92
10.8	577.6	4511.64
10.8	587.52	4588.35
10.8	597.44	4665.06
10.8	607.36	4741.77
10.8	617.28	4818.46
10.8	627.2	4895.15
10.8	637.12	4971.84
10.8	647.04	5048.52
10.8	656.96	5125.19
10.8	666.88	5201.85
10.8	676.8	5278.51
10.8	686.72	5355.16
10.8	696.64	5431.81
10.8	706.56	5508.45
10.8	716.48	5585.08
10.8	726.4	5661.71
10.8	736.32	5738.33
10.8	746.24	5814.95
10.8	756.16	5891.56
10.8	766.08	5968.16
10.8	776	6044.75
10.8	785.92	6121.34
10.8	795.84	6197.93
10.8	805.76	6274.5
10.8	815.68	6351.08
10.8	825.6	6427.64
10.8	835.52	6504.2
10.8	845.44	6580.75
10.8	855.36	6657.3
10.8	865.28	6733.83
10.8	875.2	6810.37
10.8	885.12	6886.89
10.8	895.04	6963.41
10.8	904.96	7039.93
10.8	914.88	7116.44
10.8	924.8	7192.94
10.8	934.72	7269.43
10.8	944.64	7345.92
10.8	954.56	7422.4
10.8	964.48	7498.88
10.8	974.4	7575.35
10.8	984.32	7651.81
10.8	994.24	7728.27
10.8	1004.16	7804.72
10.8	1014.08	7881.17
10.8	1024	7957.61
10.96	32	282.491
10.96	41.92	359.349
10.96	51.84	436.208
10.96	61.76	513.07
10.96	71.68	589.934
10.96	81.6	666.801
10.96	91.52	743.67
10.96	101.44	820.542
10.96	111.36	897.416
10.96	121.28	974.293
10.96	131.2	1051.17
10.96	141.12	1128.05
10.96	151.04	1204.94
10.96	160.96	1281.82
10.96	170.88	1358.71
10.96	180.8	1435.6
10.96	190.72	1512.5
10.96	200.64	1589.39
10.96	210.56	1666.29
10.96	220.48	1743.19
10.96	230.4	1820.1
10.96	240.32	1897
10.96	250.24	1973.91
10.96	260.16	2050.82
10.96	270.08	2127.73
10.96	280	2204.65
10.96	289.92	2281.57
10.96	299.84	2358.49
10.96	309.76	2435.41
10.96	319.68	2512.34
10.96	329.6	2589.27
10.96	339.52	2666.2
10.96	349.44	2743.13
10.96	359.36	2820.06
10.96	369.28	2897
10.96	379.2	2973.94
10.96	389.12	3050.88
10.96	399.04	3127.83
10.96	408.96	3204.78
10.96	418.88	3281.73
10.96	428.8	3358.68
10.96	438.72	3435.63
10.96	448.64	3512.59
10.96	458.56	3589.55
10.96	468.48	3666.51
10.96	478.4	3743.48
10.96	488.32	3820.44
10.96	498.24	3897.41
10.96	508.16	3974.39
10.96	518.08	4051.36
10.96	528	4128.34
10.96	537.92	4205.32
10.96	547.84	4282.3
10.96	557.76	4359.28
10.96	567.68	4436.27
10.96	577.6	4513.26
10.96	587.52	4590.25
10.96	597.44	4667.24
10.96	607.36	4744.24
10.96	617.28	4821.24
10.96	627.2	4898.24
10.96	637.12	4975.24
10.96	647.04	5052.25
10.96	656.96	5129.26
10.96	666.88	5206.27
10.96	676.8	5283.28
10.96	686.72	5360.3
10.96	696.64	5437.32
10.96	706.56	5514.34
10.96	716.48	5591.36
10.96	726.4	5668.39
10.96	736.32	5745.42
10.96	746.24	5822.45
10.96	756.16	5899.48
10.96	766.08	5976.51
10.96	776	6053.55
10.96	785.92	6130.59
10.96	795.84	6207.64
10.96	805.76	6284.68
10.96	815.68	6361.73
10.96	825.6	6438.78
10.96	835.52	6515.83
10.96	845.44	6592.89
10.96	855.36	6669.94
10.96	865.28	6747
10.96	875.2	6824.07
10.96	885.12	6901.13
10.96	895.04	6978.2
10.96	904.96	7055.27
10.96	914.88	7132.34
10.96	924.8	7209.41
10.96	934.72	7286.49
10.96	944.64	7363.57
10.96	954.56	7440.65
10.96	964.48	7517.74
10.96	974.4	7594.82
10.96	984.32	7671.91
10.96	994.24	7749.01
10.96	1004.16	7826.1
10.96	1014.08	7903.2
10.96	1024	7980.29
11.12	32	282.403
11.12	41.92	359.061
11.12	51.84	435.729
11.12	61.76	512.409
11.12	71.68	589.1
11.12	81.6	665.801
11.12	91.52	742.514
11.12	101.44	819.237
11.12	111.36	895.972
11.12	121.28	972.717
11.12	131.2	1049.47
11.12	141.12	1126.24
11.12	151.04	1203.02
11.12	160.96	1279.81
11.12	170.88	1356.61
11.12	180.8	1433.42
11.12	190.72	1510.24
11.12	200.64	1587.08
11.12	210.56	1663.92
11.12	220.48	1740.78
11.12	230.4	1817.64
11.12	240.32	1894.52
11.12	250.24	1971.41
11.12	260.16	2048.31
11.12	270.08	2125.22
11.12	280	2202.14
11.12	289.92	2279.07
11.12	299.84	2356.02
11.12	309.76	2432.97
11.12	319.68	2509.94
11.12	329.6	2586.91
11.12	339.52	2663.9
11.12	349.44	2740.9
11.12	359.36	2817.91
11.12	369.28	2894.93
11.12	379.2	2971.96
11.12	389.12	3049
11.12	399.04	3126.05
11.12	408.96	3203.12
11.12	418.88	3280.19
11.12	428.8	3357.28
11.12	438.72	3434.38
11.12	448.64	3511.48
11.12	458.56	3588.6
11.12	468.48	3665.73
11.12	478.4	3742.87
11.12	488.32	3820.03
11.12	498.24	3897.19
11.12	508.16	3974.36
11.12	518.08	4051.55
11.12	528	4128.74
11.12	537.92	4205.95
11.12	547.84	4283.17
11.12	557.76	4360.4
11.12	567.68	4437.64
11.12	577.6	4514.89
11.12	587.52	4592.15
11.12	597.44	4669.42
11.12	607.36	4746.71
11.12	617.28	4824
11.12	627.2	4901.31
11.12	637.12	4978.62
11.12	647.04	5055.95
11.12	656.96	5133.29
11.12	666.88	5210.64
11.12	676.8	5288
11.12	686.72	5365.37
11.12	696.64	5442.76
11.12	706.56	5520.15
11.12	716.48	5597.55
11.12	726.4	5674.97
11.12	736.32	5752.4
11.12	746.24	5829.83
11.12	756.16	5907.28
11.12	766.08	5984.74
11.12	776	6062.21
11.12	785.92	6139.69
11.12	795.84	6217.19
11.12	805.76	6294.69
11.12	815.68	6372.21
11.12	825.6	6449.73
11.12	835.52	6527.27
11.12	845.44	6604.82
11.12	855.36	6682.37
11.12	865.28	6759.94
11.12	875.2	6837.52
11.12	885.12	6915.12
11.12	895.04	6992.72
11.12	904.96	7070.33
11.12	914.88	7147.96
11.12	924.8	7225.59
11.12	934.72	7303.24
11.12	944.64	7380.9
11.12	954.56	7458.56
11.12	964.48	7536.24
11.12	974.4	7613.93
11.12	984.32	7691.63
11.12	994.24	7769.35
11.12	1004.16	7847.07
11.12	1014.08	7924.8
11.12	1024	8002.55
11.28	32	282.308
11.28	41.92	358.772
11.28	51.84	435.255
11.28	61.76	511.758
11.28	71.68	588.28
11.28	81.6	664.821
11.28	91.52	741.382
11.28	101.44	817.962
11.28	111.36	894.561
11.28	121.28	971.18
11.28	131.2	1047.82
11.28	141.12	1124.48
11.28	151.04	1201.15
11.28	160.96	1277.85
11.28	170.88	1354.56
11.28	180.8	1431.3
11.28	190.72	1508.05
11.28	200.64	1584.82
11.28	210.56	1661.62
11.28	220.48	1738.43
11.28	230.4	1815.26
11.28	240.32	1892.11
11.28	250.24	1968.98
11.28	260.16	2045.87
11.28	270.08	2122.78
11.28	280	2199.71
11.28	289.92	2276.65
11.28	299.84	2353.62
11.28	309.76	2430.61
11.28	319.68	2507.61
11.28	329.6	2584.64
11.28	339.52	2661.68
11.28	349.44	2738.74
11.28	359.36	2815.82
11.28	369.28	2892.93
11.28	379.2	2970.05
11.28	389.12	3047.19
11.28	399.04	3124.35
11.28	408.96	3201.53
11.28	418.88	3278.73
11.28	428.8	3355.94
11.28	438.72	3433.18
11.28	448.64	3510.44
11.28	458.56	3587.71
11.28	468.48	3665.01
11.28	478.4	3742.32
11.28	488.32	3819.66
11.28	498.24	3897.01
11.28	508.16	3974.38
11.28	518.08	4051.77
11.28	528	4129.18
11.28	537.92	4206.61
11.28	547.84	4284.06
11.28	557.76	4361.53
11.28	567.68	4439.02
11.28	577.6	4516.53
11.28	587.52	4594.05
11.28	597.44	4671.6
11.28	607.36	4749.17
11.28	617.28	4826.75
11.28	627.2	4904.36
11.28	637.12	4981.98
11.28	647.04	5059.62
11.28	656.96	5137.28
11.28	666.88	5214.97
11.28	676.8	5292.67
11.28	686.72	5370.39
11.28	696.64	5448.13
11.28	706.56	5525.89
11.28	716.48	5603.66
11.28	726.4	5681.46
11.28	736.32	5759.28
11.28	746.24	5837.11
11.28	756.16	5914.97
11.28	766.08	5992.84
11.28	776	6070.74
11.28	785.92	6148.65
11.28	795.84	6226.58
11.28	805.76	6304.54
11.28	815.68	6382.51
11.28	825.6	6460.5
11.28	835.52	6538.51
11.28	845.44	6616.54
11.28	855.36	6694.59
11.28	865.28	6772.65
11.28	875.2	6850.74
11.28	885.12	6928.85
11.28	895.04	7006.97
11.28	904.96	7085.12
11.28	914.88	7163.28
11.28	924.8	7241.47
11.28	934.72	7319.67
11.28	944.64	7397.89
11.28	954.56	7476.14
11.28	964.48	7554.4
11.28	974.4	7632.68
11.28	984.32	7710.98
11.28	994.24	7789.3
11.28	1004.16	7867.64
11.28	1014.08	7945.99
11.28	1024	8024.37
11.44	32	282.205
11.44	41.92	358.482
11.44	51.84	434.785
11.44	61.76	511.117
11.44	71.68	587.475
11.44	81.6	663.861
11.44	91.52	740.275
11.44	101.44	816.716
11.44	111.36	893.184
11.44	121.28	969.68
11.44	131.2	1046.2
11.44	141.12	1122.75
11.44	151.04	1199.33
11.44	160.96	1275.94
11.44	170.88	1352.57
11.44	180.8	1429.23
11.44	190.72	1505.92
11.44	200.64	1582.64
11.44	210.56	1659.38
11.44	220.48	1736.15
11.44	230.4	1812.95
11.44	240.32	1889.77
11.44	250.24	1966.63
11.44	260.16	2043.51
11.44	270.08	2120.41
11.44	280	2197.35
11.44	289.92	2274.31
11.44	299.84	2351.3
11.44	309.76	2428.32
11.44	319.68	2505.37
11.44	329.6	2582.44
11.44	339.52	2659.54
11.44	349.44	2736.67
11.44	359.36	2813.82
11.44	369.28	2891
11.44	379.2	2968.21
11.44	389.12	3045.45
11.44	399.04	3122.72
11.44	408.96	3200.01
11.44	418.88	3277.33
11.44	428.8	3354.67
11.44	438.72	3432.05
11.44	448.64	3509.45
11.44	458.56	3586.88
11.44	468.48	3664.34
11.44	478.4	3741.82
11.44	488.32	3819.33
11.44	498.24	3896.87
11.44	508.16	3974.44
11.44	518.08	4052.03
11.44	528	4129.66
11.44	537.92	4207.31
11.44	547.84	4284.98
11.44	557.76	4362.69
11.44	567.68	4440.42
11.44	577.6	4518.18
11.44	587.52	4595.96
11.44	597.44	4673.78
11.44	607.36	4751.62
11.44	617.28	4829.49
11.44	627.2	4907.38
11.44	637.12	4985.31
11.44	647.04	5063.26
11.44	656.96	5141.24
11.44	666.88	5219.25
11.44	676.8	5297.28
11.44	686.72	5375.34
11.44	696.64	5453.43
11.44	706.56	5531.54
11.44	716.48	5609.69
11.44	726.4	5687.86
11.44	736.32	5766.06
11.44	746.24	5844.28
11.44	756.16	5922.54
11.44	766.08	6000.82
11.44	776	6079.13
11.44	785.92	6157.46
11.44	795.84	6235.82
11.44	805.76	6314.22
11.44	815.68	6392.63
11.44	825.6	6471.08
11.44	835.52	6549.55
11.44	845.44	6628.05
11.44	855.36	6706.58
11.44	865.28	6785.14
11.44	875.2	6863.72
11.44	885.12	6942.33
11.44	895.04	7020.97
11.44	904.96	7099.63
11.44	914.88	7178.33
11.44	924.8	7257.05
11.44	934.72	7335.79
11.44	944.64	7414.57
11.44	954.56	7493.37
11.44	964.48	7572.2
11.44	974.4	7651.06
11.44	984.32	7729.94
11.44	994.24	7808.86
11.44	1004.16	7887.8
11.44	1014.08	7966.76
11.44	1024	8045.76
11.6	32	282.096
11.6	41.92	358.19
11.6	51.84	434.32
11.6	61.76	510.485
11.6	71.68	586.686
11.6	81.6	662.921
11.6	91.52	739.193
11.6	101.44	815.499
11.6	111.36	891.841
11.6	121.28	968.219
11.6	131.2	1044.63
11.6	141.12	1121.08
11.6	151.04	1197.56
11.6	160.96	1274.08
11.6	170.88	1350.64
11.6	180.8	1427.23
11.6	190.72	1503.85
11.6	200.64	1580.51
11.6	210.56	1657.21
11.6	220.48	1733.94
11.6	230.4	1810.71
11.6	240.32	1887.51
11.6	250.24	1964.35
11.6	260.16	2041.22
11.6	270.08	2118.13
11.6	280	2195.07
11.6	289.92	2272.05
11.6	299.84	2349.06
11.6	309.76	2426.11
11.6	319.68	2503.2
11.6	329.6	2580.32
11.6	339.52	2657.48
11.6	349.44	2734.67
11.6	359.36	2811.89
11.6	369.28	2889.16
11.6	379.2	2966.45
11.6	389.12	3043.79
11.6	399.04	3121.15
11.6	408.96	3198.56
11.6	418.88	3276
11.6	428.8	3353.47
11.6	438.72	3430.98
11.6	448.64	3508.53
11.6	458.56	3586.11
11.6	468.48	3663.72
11.6	478.4	3741.38
11.6	488.32	3819.06
11.6	498.24	3896.79
11.6	508.16	3974.54
11.6	518.08	4052.34
11.6	528	4130.16
11.6	537.92	4208.03
11.6	547.84	4285.93
11.6	557.76	4363.86
11.6	567.68	4441.83
11.6	577.6	4519.84
11.6	587.52	4597.88
11.6	597.44	4675.95
11.6	607.36	4754.07
11.6	617.28	4832.21
11.6	627.2	4910.4
11.6	637.12	4988.61
11.6	647.04	5066.87
11.6	656.96	5145.15
11.6	666.88	5223.48
11.6	676.8	5301.84
11.6	686.72	5380.23
11.6	696.64	5458.66
11.6	706.56	5537.13
11.6	716.48	5615.63
11.6	726.4	5694.17
11.6	736.32	5772.74
11.6	746.24	5851.34
